Processo_ID,Primeiro Resultado,Todos os Resultados,Total Vereditos
08011842820238150981,Perdido,Perdido,1
08021924520208150981,Acordo,Acordo,1
08006569120238150981,Perdido,Perdido,1
08005061320238150981,Outros,Outros,1
08015697320238150981,Perdido,Perdido,1
08011993120228150981,Perdido,Perdido,1
08018633320238150171,Nenhuma Sentença,-,-
08009010520238150981,Perdido,Perdido | Perdido,2
08013165620218150981,Perdido,Perdido,1
08007264520228150981,Perdido,Perdido,1
08014643320228150981,Perdido,Perdido,1
08017472220238150981,Perdido,Perdido,1
08002879720238150981,Perdido,Perdido,1
08015567420238150981,Perdido,Perdido,1
08004715320238150981,Perdido,Perdido,1
08001380420238150981,Perdido,Perdido,1
08005483320218150981,Nenhuma Sentença,-,-
08007431820218150981,Acordo,Acordo,1
08018130220238150981,Outros,Outros | Outros,2
08005021020228150981,Perdido,Perdido | Outros,2
00015083220158150981,Outros,Outros,1
08004490520178150981,Outros,Outros,1
08001796820238150981,Outros,Outros,1
08020394120228150981,Outros,Outros,1
08019078120228150981,Outros,Outros,1
08014504920228150981,Nenhuma Sentença,-,-
08021242720228150981,Outros,Outros,1
08019051420228150981,Outros,Outros,1
08022065820228150981,Outros,Outros,1
08021684620228150981,Acordo,Acordo,1
08055322220238150001,Outros,Outros,1
08006704520198150131,Ganho,Ganho,1
08000948220238150981,Perdido,Perdido,1
08014479420228150981,Outros,Outros,1
08015786920228150981,Outros,Outros,1
08016817620228150981,Outros,Outros,1
08001285720238150981,Outros,Outros,1
08014695520228150981,Outros,Outros,1
08006632020228150981,Perdido,Perdido,1
08014747720228150981,Outros,Outros,1
08016907220218150981,Nenhuma Sentença,-,-
08021623920228150981,Outros,Outros,1
08020324920228150981,Nenhuma Sentença,-,-
08007581620238150981,Perdido,Perdido,1
08000428620238150981,Ganho,Ganho,1
08002471820238150981,Nenhuma Sentença,-,-
08019358320218150981,Ganho,Ganho,1
08005443020208150981,Perdido,Perdido,1
08008387720238150981,Acordo,Acordo,1
08014018120178150981,Perdido,Perdido,1
08015682520228150981,Outros,Outros,1
08014634820228150981,Outros,Outros,1
08003575120228150981,Ganho,Ganho,1
08016964520228150981,Outros,Outros,1
08006759720238150981,Outros,Outros,1
08005823720238150981,Nenhuma Sentença,-,-
08005044320238150981,Outros,Outros,1
08019618120218150981,Ganho,Ganho,1
08023971120198150981,Perdido,Perdido,1
08015252520218150981,Outros,Outros,1
00029191320158150981,Outros,Outros | Ganho,2
08001699720188150981,Perdido,Perdido | Ganho | Perdido,3
08011061020188150981,Perdido,Perdido,1
08093586120208150001,Acordo,Acordo,1
08017025220228150981,Perdido,Perdido,1
08005417020238150981,Outros,Outros,1
08009637920228150981,Outros,Outros,1
08334154120238150001,Nenhuma Sentença,-,-
08020316420228150981,Outros,Outros,1
08033183320208150981,Outros,Outros,1
08011427620238150981,Outros,Outros,1
08009472820228150981,Perdido,Perdido,1
08021078820228150981,Nenhuma Sentença,-,-
08001935720208150981,Perdido,Perdido | Outros,2
08012709620238150981,Acordo,Acordo,1
08011542720228150981,Ganho,Ganho,1
08002720220218150981,Outros,Outros | Ganho | Outros,3
08016416020238150981,Outros,Outros,1
08007989520238150981,Acordo,Acordo,1
00017427720168150981,Perdido,Perdido,1
08007212320228150981,Outros,Outros,1
08012475320238150981,Acordo,Acordo,1
08009455820228150981,Perdido,Perdido,1
08004593920238150981,Outros,Outros,1
08011895020238150981,Acordo,Acordo,1
08010067920238150981,Outros,Outros,1
08016468220238150981,Ganho,Ganho,1
08019675420228150981,Outros,Outros,1
08015324620238150981,Ganho,Ganho | Ganho,2
08010154120238150981,Outros,Outros,1
08000852320238150981,Ganho,Ganho,1
08019407120228150981,Perdido,Perdido,1
08011851320238150981,Ganho,Ganho,1
08013820220228150981,Ganho,Ganho,1
08011098620238150981,Nenhuma Sentença,-,-
08010925020238150981,Nenhuma Sentença,-,-
08015558920238150981,Nenhuma Sentença,-,-
08012804320238150981,Nenhuma Sentença,-,-
08018913020228150981,Perdido,Perdido,1
08001753120238150981,Ganho,Ganho,1
08013679620238150981,Outros,Outros,1
08008730820218150981,Ganho,Ganho | Outros,2
08012971620228150981,Outros,Outros | Outros,2
08013826520238150981,Nenhuma Sentença,-,-
08014683620238150981,Outros,Outros | Outros,2
08006124320218150981,Perdido,Perdido,1
08013246220238150981,Outros,Outros | Outros,2
08006646820238150981,Perdido,Perdido,1
08012449820238150981,Ganho,Ganho,1
00014333220118150981,Outros,Outros | Outros,2
08019732720238150981,Acordo,Acordo,1
08003549620228150981,Ganho,Ganho | Ganho,2
08019992520238150981,Acordo,Acordo,1
08019984020238150981,Acordo,Acordo,1
08019967020238150981,Acordo,Acordo,1
08019678820218150981,Perdido,Perdido,1
08019525120238150981,Acordo,Acordo,1
08020279020238150981,Outros,Outros,1
08007556120238150981,Ganho,Ganho,1
08003979620238150981,Acordo,Acordo | Acordo,2
08020957420228150981,Ganho,Ganho,1
08014120320238150981,Acordo,Acordo,1
08021338620228150981,Ganho,Ganho,1
08022160520228150981,Acordo,Acordo,1
08019533620238150981,Acordo,Acordo,1
08022178720228150981,Acordo,Acordo,1
08001712820228150981,Ganho,Ganho | Ganho,2
08001262920198150981,Outros,Outros,1
08012902420228150981,Outros,Outros | Outros,2
08019420720238150981,Acordo,Acordo,1
08000982720208150981,Perdido,Perdido,1
08002564320248150981,Nenhuma Sentença,-,-
08023093120238150981,Acordo,Acordo,1
08019472920238150981,Acordo,Acordo,1
08012954620228150981,Perdido,Perdido,1
08005726120218150981,Perdido,Perdido,1
08016462020238150161,Ganho,Ganho | Ganho,2
08023101620238150981,Acordo,Acordo,1
08018298820238150161,Ganho,Ganho | Ganho,2
08010130920238150161,Acordo,Acordo,1
08014253720238150161,Ganho,Ganho,1
08013673420238150161,Perdido,Perdido,1
08022195820238150161,Acordo,Acordo,1
08000746320228150161,Perdido,Perdido | Perdido,2
08022245120218150161,Nenhuma Sentença,-,-
08025313420238150161,Outros,Outros | Outros,2
08023165820238150161,Acordo,Acordo,1
08009784920238150161,Acordo,Acordo,1
08011387420238150161,Acordo,Acordo,1
08012236020238150161,Ganho,Ganho,1
08017622620238150161,Outros,Outros | Outros,2
08003124820238150161,Perdido,Perdido | Outros,2
08007689520238150161,Acordo,Acordo | Acordo,2
08005047820238150161,Perdido,Perdido,1
08011083920238150161,Ganho,Ganho | Ganho,2
08008173920238150161,Perdido,Perdido,1
08005558920238150161,Perdido,Perdido,1
08021407920238150161,Perdido,Perdido,1
08002048220248150161,Acordo,Acordo,1
08024412620238150161,Perdido,Perdido,1
08022069320228150161,Perdido,Perdido,1
08023469320238150161,Nenhuma Sentença,-,-
08013633120228150161,Outros,Outros,1
08021563320238150161,Ganho,Ganho,1
08025062120238150161,Perdido,Perdido | Perdido,2
08009005520238150161,Outros,Outros,1
08025053620238150161,Perdido,Perdido | Perdido | Perdido | Perdido,4
08015267420238150161,Perdido,Perdido,1
08017796220238150161,Ganho,Ganho,1
08014678620238150161,Perdido,Perdido,1
08014063120238150161,Ganho,Ganho,1
08017674820238150161,Perdido,Perdido,1
08009049220238150161,Ganho,Ganho,1
08022767620238150161,Perdido,Perdido | Perdido,2
08015129020238150161,Outros,Outros,1
08015431320238150161,Ganho,Ganho,1
08021693220238150161,Acordo,Acordo,1
08011993220238150161,Perdido,Perdido | Perdido,2
08012663120228150161,Ganho,Ganho,1
08020827620238150161,Perdido,Perdido | Perdido,2
08021618920228150161,Outros,Outros | Outros,2
08021401620228150161,Acordo,Acordo,1
08022411920238150161,Acordo,Acordo | Acordo,2
08007186920238150161,Perdido,Perdido | Perdido,2
08018327720228150161,Perdido,Perdido,1
08017391720228150161,Outros,Outros,1
08013563920228150161,Ganho,Ganho,1
08017980520228150161,Ganho,Ganho,1
08020665920228150161,Perdido,Perdido,1
08019773620228150161,Perdido,Perdido,1
08014005820228150161,Acordo,Acordo | Acordo,2
08019790620228150161,Perdido,Perdido,1
08018864320228150161,Perdido,Perdido,1
08018474620228150161,Acordo,Acordo,1
08013373320228150161,Ganho,Ganho,1
08014958820228150161,Ganho,Ganho,1
08020613720228150161,Outros,Outros,1
08000994220238150161,Outros,Outros,1
08008142120228150161,Outros,Outros,1
08003722120238150161,Acordo,Acordo,1
08020882020228150161,Perdido,Perdido,1
08000353220238150161,Perdido,Perdido | Perdido,2
08018284020228150161,Perdido,Perdido,1
08002232520238150161,Outros,Outros,1
08015045020228150161,Ganho,Ganho | Acordo,2
08008757620228150161,Perdido,Perdido | Perdido,2
08010238720228150161,Ganho,Ganho,1
08004452720228150161,Ganho,Ganho,1
08002414620238150161,Perdido,Perdido,1
08020839520228150161,Ganho,Ganho | Ganho,2
08004756220228150161,Ganho,Ganho,1
08022042620228150161,Perdido,Perdido,1
08006822720238150161,Outros,Outros | Outros,2
08021566720228150161,Outros,Outros,1
08000197820238150161,Perdido,Perdido,1
08021696620228150161,Acordo,Acordo,1
08001400920238150161,Outros,Outros,1
08018942020228150161,Perdido,Perdido,1
08019421320218150161,Ganho,Ganho,1
08012931420228150161,Ganho,Ganho,1
08005645120238150161,Outros,Outros,1
08000579020238150161,Nenhuma Sentença,-,-
08009594320238150161,Acordo,Acordo | Acordo,2
08016494320218150161,Ganho,Ganho | Ganho,2
08016274820228150161,Ganho,Ganho | Ganho,2
08005073320238150161,Perdido,Perdido | Perdido,2
08009317520238150161,Ganho,Ganho | Ganho,2
08009883020228150161,Ganho,Ganho,1
08002994920238150161,Ganho,Ganho | Ganho | Ganho,3
08023426120208150161,Ganho,Ganho | Ganho,2
08005879420238150161,Acordo,Acordo,1
08008000320238150161,Outros,Outros,1
08011326720238150161,Acordo,Acordo,1
08002149720228150161,Ganho,Ganho | Ganho,2
08008381520238150161,Outros,Outros,1
08015296320228150161,Ganho,Ganho | Ganho,2
08004224720238150161,Perdido,Perdido,1
08008728720238150161,Acordo,Acordo | Acordo,2
08004773220228150161,Outros,Outros,1
08005913420238150161,Outros,Outros,1
08009810420238150161,Perdido,Perdido,1
08009629520238150161,Acordo,Acordo | Acordo,2
08023778420218150161,Outros,Outros,1
08017005420218150161,Outros,Outros,1
08005393820238150161,Outros,Outros | Outros,2
08012342620228150161,Perdido,Perdido,1
08003624520218150161,Ganho,Ganho,1
08018717420228150161,Perdido,Perdido,1
08022147020228150161,Perdido,Perdido,1
08018950520228150161,Perdido,Perdido,1
08015348520228150161,Perdido,Perdido,1
08022459020228150161,Ganho,Ganho,1
08014967320228150161,Nenhuma Sentença,-,-
08006380820238150161,Outros,Outros,1
08003254720238150161,Outros,Outros,1
08018110420228150161,Perdido,Perdido,1
08002475320238150161,Perdido,Perdido,1
08018319220228150161,Perdido,Perdido,1
08014187920228150161,Ganho,Ganho,1
08018292520228150161,Perdido,Perdido,1
08000604520238150161,Ganho,Ganho | Ganho,2
08013052820228150161,Nenhuma Sentença,-,-
08011537720228150161,Nenhuma Sentença,-,-
08006947520228150161,Nenhuma Sentença,-,-
08010050320218150161,Outros,Outros,1
08000927220198150781,Acordo,Acordo,1
08005215120228150161,Ganho,Ganho,1
08009481420238150161,Outros,Outros,1
08011381120228150161,Ganho,Ganho,1
08004744320238150161,Perdido,Perdido,1
08015524320218150161,Ganho,Ganho | Acordo,2
08003656320228150161,Acordo,Acordo,1
08001023120228150161,Perdido,Perdido,1
08009736120228150161,Perdido,Perdido,1
08021708520218150161,Perdido,Perdido,1
08002284720238150161,Perdido,Perdido,1
08022155520228150161,Perdido,Perdido,1
08005064820238150161,Ganho,Ganho,1
08010442920238150161,Outros,Outros,1
08009014020238150161,Perdido,Perdido,1
08009914820238150161,Outros,Outros,1
08004735820238150161,Ganho,Ganho,1
08020370920228150161,Perdido,Perdido | Perdido,2
08008477420238150161,Perdido,Perdido | Perdido,2
08019530820228150161,Perdido,Perdido,1
08014643420238150161,Ganho,Ganho,1
08014790320238150161,Nenhuma Sentença,-,-
08002500820238150161,Ganho,Ganho,1
08016029820238150161,Outros,Outros,1
08014314420238150161,Perdido,Perdido,1
08014421020228150161,Ganho,Ganho,1
08014366620238150161,Ganho,Ganho,1
08014418820238150161,Perdido,Perdido | Perdido | Acordo,3
08028760520208150161,Outros,Outros,1
08014680820228150161,Perdido,Perdido,1
08014773320238150161,Ganho,Ganho,1
08017830220238150161,Perdido,Perdido,1
08019358420228150161,Ganho,Ganho,1
08019289220228150161,Ganho,Ganho | Ganho,2
08014817020238150161,Ganho,Ganho | Acordo,2
08014582720238150161,Acordo,Acordo,1
08018489420238150161,Nenhuma Sentença,-,-
08028778720208150161,Outros,Outros,1
08017184120228150161,Ganho,Ganho,1
08017657820238150161,Perdido,Perdido,1
08018690720228150161,Outros,Outros,1
08017484220238150161,Nenhuma Sentença,-,-
08016228920238150161,Nenhuma Sentença,-,-
08019297720228150161,Ganho,Ganho,1
08013491320238150161,Ganho,Ganho,1
08015466520238150161,Ganho,Ganho,1
08017496120228150161,Perdido,Perdido,1
08017527920238150161,Outros,Outros,1
08015709320238150161,Outros,Outros,1
08015527220238150161,Ganho,Ganho | Ganho,2
08008469420208150161,Outros,Outros,1
08018670320238150161,Outros,Outros | Outros,2
08015483520238150161,Nenhuma Sentença,-,-
08008347520238150161,Ganho,Ganho,1
08008450720238150161,Ganho,Ganho,1
08013725620238150161,Nenhuma Sentença,-,-
08015275920238150161,Outros,Outros | Outros,2
08015232220238150161,Perdido,Perdido,1
08015596420238150161,Ganho,Ganho,1
08007897120238150161,Ganho,Ganho,1
08015587920238150161,Ganho,Ganho | Ganho,2
08011136120238150161,Perdido,Perdido | Perdido,2
08018705520238150161,Perdido,Perdido,1
08015579420238150161,Perdido,Perdido,1
08013769320238150161,Perdido,Perdido,1
08004233220238150161,Perdido,Perdido,1
08012114620238150161,Acordo,Acordo | Acordo,2
08012642720238150161,Perdido,Perdido | Acordo,2
08012261520238150161,Acordo,Acordo,1
08013015420238150161,Perdido,Perdido,1
08001557520238150161,Perdido,Perdido,1
08008745720238150161,Perdido,Perdido | Perdido,2
08008762720238150161,Ganho,Ganho | Ganho,2
08018847320228150161,Perdido,Perdido,1
08007784220238150161,Perdido,Perdido,1
08002123020228150161,Perdido,Perdido | Perdido,2
08018948320238150161,Outros,Outros,1
08019254020228150161,Ganho,Ganho,1
08007792720238150161,Perdido,Perdido | Perdido,2
08007706520238150161,Acordo,Acordo | Acordo,2
08011863320238150161,Perdido,Perdido,1
08011924020238150161,Acordo,Acordo,1
08012781120238150161,Nenhuma Sentença,-,-
08008433720238150161,Outros,Outros,1
08010166120238150161,Acordo,Acordo,1
08007622520228150161,Acordo,Acordo,1
08018307320238150161,Acordo,Acordo,1
08018168920238150161,Ganho,Ganho,1
08007004820238150161,Perdido,Perdido | Perdido,2
08019419120228150161,Ganho,Ganho | Ganho | Ganho,3
08016956120238150161,Acordo,Acordo | Acordo,2
08011829320238150161,Perdido,Perdido,1
08010001020238150161,Perdido,Perdido,1
08018280620238150161,Perdido,Perdido,1
08011266020238150161,Perdido,Perdido | Perdido,2
08017885820228150161,Perdido,Perdido,1
08012426620238150161,Perdido,Perdido,1
08007109220238150161,Perdido,Perdido,1
08012374420238150161,Outros,Outros,1
08013457320238150161,Perdido,Perdido,1
08013059120238150161,Perdido,Perdido,1
08015873220238150161,Perdido,Perdido,1
08015839220238150161,Nenhuma Sentença,-,-
08013266720238150161,Perdido,Perdido,1
08013408520228150161,Outros,Outros,1
08016817720238150161,Outros,Outros,1
08013258220238150161,Perdido,Perdido,1
08022241720228150161,Ganho,Ganho,1
08013607620228150161,Perdido,Perdido,1
08013560520238150161,Perdido,Perdido,1
08012487320238150161,Perdido,Perdido,1
08016505720238150161,Outros,Outros | Outros,2
08012377820228150161,Ganho,Ganho | Ganho | Acordo | Acordo,4
08012954720238150161,Ganho,Ganho | Acordo,2
08001392420238150161,Perdido,Perdido | Perdido,2
08020402720238150161,Nenhuma Sentença,-,-
08013379620238150161,Acordo,Acordo,1
08002977920238150161,Perdido,Perdido | Perdido,2
08016618620238150161,Ganho,Ganho,1
08014886220238150161,Acordo,Acordo,1
08016522720238150161,Perdido,Perdido,1
08003964920238150161,Ganho,Ganho | Ganho,2
08016687820238150161,Perdido,Perdido,1
08020689220238150161,Ganho,Ganho | Ganho,2
08014046120238150161,Perdido,Perdido,1
08020567820238150161,Nenhuma Sentença,-,-
08014219720238150161,Ganho,Ganho,1
08018725920228150161,Perdido,Perdido | Outros | Outros,3
08023381920238150161,Ganho,Ganho,1
08011898520238150161,Perdido,Perdido,1
08014176020238150161,Nenhuma Sentença,-,-
08017946520228150161,Outros,Outros,1
08020657420228150161,Perdido,Perdido | Perdido,2
08013976920238150161,Perdido,Perdido,1
08014029120238150161,Ganho,Ganho,1
08014106820238150161,Perdido,Perdido,1
08014002420238150161,Ganho,Ganho,1
08014167520238150161,Nenhuma Sentença,-,-
08002841720228150161,Ganho,Ganho,1
08003981920238150161,Perdido,Perdido | Perdido,2
08020345420228150161,Perdido,Perdido,1
08004138520238150161,Perdido,Perdido,1
08021615520238150161,Outros,Outros,1
08012937720238150161,Perdido,Perdido | Perdido,2
08009854120238150161,Ganho,Ganho,1
08002691420238150161,Ganho,Ganho | Ganho | Ganho | Perdido | Perdido,5
08009031020238150161,Perdido,Perdido,1
08015093820238150161,Acordo,Acordo | Acordo,2
08007758720238150161,Ganho,Ganho,1
08020129320228150161,Perdido,Perdido | Ganho | Ganho,3
08003099320238150161,Perdido,Perdido,1
08002519020238150161,Ganho,Ganho,1
08506763320238152001,Acordo,Acordo | Acordo,2
08010815620238150161,Outros,Outros,1
08012885520238150161,Perdido,Perdido,1
08545563320238152001,Acordo,Acordo | Acordo,2
08625103320238152001,Outros,Outros,1
08002605220238150161,Perdido,Perdido,1
08025088820238150161,Perdido,Perdido | Perdido,2
08315968320238152001,Perdido,Perdido | Perdido,2
08556086420238152001,Acordo,Acordo,1
08274255920188152001,Outros,Outros | Outros,2
08331574520238152001,Acordo,Acordo | Acordo,2
08267338420238152001,Perdido,Perdido | Perdido,2
08054989520228152001,Perdido,Perdido,1
08328023520238152001,Acordo,Acordo,1
08576606720228152001,Acordo,Acordo | Acordo,2
08608171420238152001,Acordo,Acordo,1
08383677720238152001,Acordo,Acordo | Acordo,2
08008751720248152001,Nenhuma Sentença,-,-
08287641420228152001,Outros,Outros | Outros,2
08476271820228152001,Ganho,Ganho | Ganho,2
08068704520238152001,Acordo,Acordo,1
08515813820238152001,Outros,Outros | Outros,2
08152157320188152001,Outros,Outros | Outros | Outros | Outros,4
08142416020238152001,Outros,Outros,1
08264628020208152001,Perdido,Perdido | Perdido,2
08320457520228152001,Perdido,Perdido,1
08112268320238152001,Acordo,Acordo,1
08325763020238152001,Acordo,Acordo | Acordo,2
08425023520238152001,Acordo,Acordo | Acordo,2
08538179420228152001,Ganho,Ganho | Ganho,2
08580466320238152001,Acordo,Acordo | Acordo,2
08318838020228152001,Outros,Outros,1
08578145120238152001,Acordo,Acordo,1
08428029420238152001,Outros,Outros | Outros,2
08585792220238152001,Acordo,Acordo | Acordo,2
08601312220238152001,Acordo,Acordo | Acordo,2
08086979120238152001,Acordo,Acordo | Acordo,2
08601754120238152001,Nenhuma Sentença,-,-
08418574920198152001,Outros,Outros,1
08132014320238152001,Acordo,Acordo | Acordo,2
08038585720228152001,Perdido,Perdido,1
08143649220228152001,Nenhuma Sentença,-,-
08441972420238152001,Acordo,Acordo | Acordo,2
08070730720238152001,Outros,Outros | Outros,2
08193878220238152001,Nenhuma Sentença,-,-
08651158320228152001,Outros,Outros | Outros,2
08179969220238152001,Perdido,Perdido | Perdido,2
08633677920238152001,Acordo,Acordo | Acordo,2
00065495820148152001,Perdido,Perdido,1
08439967620168152001,Outros,Outros | Outros,2
08390118820218152001,Nenhuma Sentença,-,-
08334479420228152001,Acordo,Acordo,1
08606919520228152001,Acordo,Acordo,1
08378715320208152001,Perdido,Perdido,1
08005740720238152001,Outros,Outros,1
08478247020228152001,Nenhuma Sentença,-,-
08507130220198152001,Nenhuma Sentença,-,-
08035095420228152001,Outros,Outros | Outros,2
08206060420218152001,Perdido,Perdido | Perdido,2
08535571720228152001,Acordo,Acordo | Acordo,2
08418643620228152001,Perdido,Perdido,1
08129038520228152001,Acordo,Acordo,1
08195381920218152001,Ganho,Ganho,1
08529059720228152001,Outros,Outros | Outros,2
08502168020228152001,Outros,Outros,1
08497638520228152001,Outros,Outros,1
08607221820228152001,Acordo,Acordo | Acordo,2
08020801820238152001,Outros,Outros,1
08624811720228152001,Outros,Outros,1
08541539820228152001,Acordo,Acordo | Acordo,2
08622222220228152001,Outros,Outros,1
08401775820218152001,Outros,Outros | Outros,2
08586774120228152001,Acordo,Acordo,1
08337313920218152001,Outros,Outros,1
08512229320208152001,Outros,Outros,1
08003125720238152001,Acordo,Acordo,1
08473547320218152001,Acordo,Acordo,1
08142355820208152001,Ganho,Ganho,1
08360264920218152001,Perdido,Perdido | Perdido,2
08384942020208152001,Perdido,Perdido,1
08595989720228152001,Acordo,Acordo | Acordo,2
08107516420228152001,Outros,Outros,1
08367314720218152001,Ganho,Ganho | Acordo,2
08266827320238152001,Outros,Outros | Outros,2
08713056720198152001,Acordo,Acordo,1
08166293820208152001,Outros,Outros | Outros,2
08141122620218152001,Perdido,Perdido,1
00139239120158152001,Perdido,Perdido,1
08286582320208152001,Outros,Outros,1
08372447820228152001,Ganho,Ganho,1
08640358420228152001,Outros,Outros | Outros,2
08054464120188152001,Ganho,Ganho | Ganho,2
00117182620148152001,Outros,Outros,1
08474886620228152001,Perdido,Perdido,1
00673994920128152001,Nenhuma Sentença,-,-
00083336220178152002,Outros,Outros,1
08059764020218152001,Perdido,Perdido | Perdido,2
08368368720228152001,Ganho,Ganho,1
08354488620218152001,Ganho,Ganho | Ganho,2
08505972520218152001,Perdido,Perdido | Perdido | Perdido,3
08133781220208152001,Perdido,Perdido,1
08500481520218152001,Acordo,Acordo,1
08206242520218152001,Ganho,Ganho | Ganho,2
00151996020158152001,Outros,Outros | Outros,2
08494055720218152001,Perdido,Perdido,1
00111821520148152001,Perdido,Perdido,1
08377058420218152001,Perdido,Perdido,1
08351647820218152001,Ganho,Ganho | Ganho,2
08623987420178152001,Outros,Outros,1
08515447920218152001,Perdido,Perdido,1
08516780920218152001,Perdido,Perdido | Perdido,2
08216191420168152001,Acordo,Acordo,1
08469038720178152001,Perdido,Perdido,1
08103169520198152001,Outros,Outros | Outros,2
08040003220208152001,Outros,Outros,1
08439978520218152001,Outros,Outros | Outros,2
08542084920228152001,Acordo,Acordo,1
08331863220228152001,Perdido,Perdido | Perdido,2
08435142120228152001,Perdido,Perdido | Perdido,2
08385528620218152001,Perdido,Perdido,1
08123373920228152001,Outros,Outros,1
08437265220168152001,Outros,Outros,1
08231279220168152001,Perdido,Perdido | Perdido,2
08145736620198152001,Ganho,Ganho | Ganho,2
08303205120228152001,Perdido,Perdido | Perdido,2
08140322820228152001,Outros,Outros,1
08493302320188152001,Perdido,Perdido,1
08073557920228152001,Outros,Outros | Outros,2
08316049420228152001,Outros,Outros,1
08133438620198152001,Nenhuma Sentença,-,-
08644688820228152001,Acordo,Acordo | Acordo,2
08001768820228152003,Perdido,Perdido | Perdido,2
08460807420218152001,Outros,Outros,1
08619483420178152001,Perdido,Perdido | Perdido,2
08555247320178152001,Outros,Outros | Outros,2
08663927620188152001,Outros,Outros | Outros,2
08200394620168152001,Outros,Outros | Outros,2
08059824120218152003,Perdido,Perdido,1
08229749320158152001,Outros,Outros | Outros,2
08133122720238152001,Outros,Outros | Outros | Outros | Acordo | Acordo,5
08737921020198152001,Nenhuma Sentença,-,-
00492714420138152001,Nenhuma Sentença,-,-
08095137320238152001,Outros,Outros | Outros,2
08495395020228152001,Acordo,Acordo | Acordo,2
08019485820238152001,Acordo,Acordo,1
08626839120228152001,Acordo,Acordo,1
08117646420238152001,Nenhuma Sentença,-,-
08015779420238152001,Acordo,Acordo | Acordo,2
08439042520218152001,Perdido,Perdido,1
08620646420228152001,Perdido,Perdido | Perdido,2
08586185320228152001,Acordo,Acordo | Acordo,2
08157502620238152001,Outros,Outros,1
08528383520228152001,Outros,Outros | Acordo | Acordo,3
08419117820208152001,Outros,Outros,1
08423009720198152001,Outros,Outros | Outros | Outros | Acordo,4
08141021120238152001,Outros,Outros,1
08466372720228152001,Perdido,Perdido | Perdido,2
08073831320238152001,Acordo,Acordo,1
08195852220238152001,Outros,Outros | Outros,2
08107326320198152001,Outros,Outros | Outros,2
08265228220228152001,Perdido,Perdido,1
00144118020148152001,Nenhuma Sentença,-,-
00276661820088152001,Nenhuma Sentença,-,-
08493371020218152001,Nenhuma Sentença,-,-
08241272020228152001,Perdido,Perdido | Perdido,2
08004817220228152003,Perdido,Perdido,1
08443823320218152001,Outros,Outros,1
00003996120148152001,Nenhuma Sentença,-,-
08341606920228152001,Nenhuma Sentença,-,-
08318090220178152001,Outros,Outros | Outros,2
08680319520198152001,Nenhuma Sentença,-,-
08081058120228152001,Perdido,Perdido,1
08383264720228152001,Outros,Outros | Outros,2
08414288220198152001,Outros,Outros | Outros,2
08187572620238152001,Acordo,Acordo | Acordo,2
08361052820218152001,Perdido,Perdido | Perdido,2
08485611020218152001,Outros,Outros,1
08416767720218152001,Nenhuma Sentença,-,-
08315745920228152001,Perdido,Perdido | Perdido,2
08314062320238152001,Nenhuma Sentença,-,-
08351185520228152001,Outros,Outros | Outros,2
08319098820168152001,Outros,Outros | Outros,2
00325679220098152001,Outros,Outros | Outros,2
08368787320218152001,Perdido,Perdido | Perdido,2
08389136920228152001,Acordo,Acordo | Acordo,2
08341677120168152001,Outros,Outros | Outros,2
08374448520228152001,Perdido,Perdido | Perdido,2
08848934420198152001,Perdido,Perdido,1
08263765120168152001,Outros,Outros | Outros,2
08042064120238152001,Acordo,Acordo | Acordo,2
08311103520228152001,Outros,Outros | Outros,2
08338203320198152001,Ganho,Ganho,1
08144450720238152001,Outros,Outros | Outros,2
08000132220198152001,Outros,Outros,1
08559371320228152001,Acordo,Acordo | Acordo,2
08285430220208152001,Ganho,Ganho | Ganho,2
08528615420178152001,Perdido,Perdido | Perdido,2
08047876020178152003,Ganho,Ganho | Ganho,2
08337017220198152001,Ganho,Ganho | Ganho,2
08092429820228152001,Ganho,Ganho,1
08402789520218152001,Perdido,Perdido,1
08029677020218152001,Ganho,Ganho | Ganho,2
08287610620158152001,Perdido,Perdido | Perdido,2
08052811820238152001,Perdido,Perdido | Perdido,2
08465123020208152001,Ganho,Ganho | Ganho | Outros | Outros,4
08613184120188152001,Outros,Outros | Outros,2
08396330720208152001,Acordo,Acordo | Acordo,2
08371717220238152001,Outros,Outros | Outros,2
08015660220228152001,Perdido,Perdido | Perdido,2
08620629420228152001,Ganho,Ganho | Ganho,2
08466269520228152001,Ganho,Ganho | Ganho,2
08045710320208152001,Outros,Outros | Outros,2
08376639820228152001,Outros,Outros | Outros,2
08463238120228152001,Perdido,Perdido,1
08340520620238152001,Outros,Outros | Outros,2
08055445020238152001,Acordo,Acordo | Acordo,2
08463356620208152001,Perdido,Perdido,1
08318941220228152001,Ganho,Ganho | Ganho,2
08371486320228152001,Outros,Outros | Outros,2
08007139020228152001,Perdido,Perdido | Perdido,2
08007940520238152001,Outros,Outros | Outros,2
08564394920228152001,Outros,Outros | Outros,2
08498178520218152001,Perdido,Perdido | Perdido,2
08390026320208152001,Ganho,Ganho,1
08531207320228152001,Outros,Outros | Acordo,2
08042421420228152003,Ganho,Ganho | Ganho,2
08366315820228152001,Perdido,Perdido,1
08547489720228152001,Nenhuma Sentença,-,-
08082304920228152001,Perdido,Perdido | Perdido | Perdido,3
08520032320178152001,Ganho,Ganho,1
00534663820148152001,Perdido,Perdido | Perdido,2
08418164820208152001,Outros,Outros | Outros,2
08441228220238152001,Acordo,Acordo,1
08518683520228152001,Acordo,Acordo,1
